Track URI,Track Name,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness
spotify:track:6Ds54d90TKo86oRjkN7DFV,Now (feat. Lexie),BOXINBOX,42,"['bass trap', 'traprun']",Now (feat. Lexie),0,0.554,0.913,5,-4.401,0,0.0461
spotify:track:0uv5uZ4pBvsMiTr6stL4o6,Blow Up,NEFFEX,70,[],Blow Up,45,0.684,0.718,10,-7.581,1,0.198
spotify:track:6QJnaTEqZYHoA1RWv9NHKS,Xenogenesis,TheFatRat,65,['speedrun'],Xenogenesis,0,0.544,0.608,10,-8.058,0,0.0287
spotify:track:5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,AronChupa,58,['swedish pop'],I'm an Albatraoz,72,0.883,0.817,0,-5.414,1,0.235
spotify:track:3jyuxVS5upCDHrTZqFTeiY,Tremor,Dimitri Vegas & Like Mike,69,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Tremor,0,0.634,0.944,6,-4.186,0,0.0363
spotify:track:4joLrj0nUWOH4YIT29iDNq,4U - Julius Dreisig Remix,Aero Chord,47,"['bass trap', 'gaming edm']",4U (Julius Dreisig Remix),41,0.396,0.791,2,-5.896,1,0.138
spotify:track:3K01yfjGY0NslZrXkWVAtK,Siren,The Chainsmokers,79,"['electropop', 'pop']",Sick Boy,44,0.588,0.779,4,-4.284,0,0.107
spotify:track:5QO36B9kCFQdxKRRjkIrQD,Keep It Goin',Deorro,65,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']",Keep It Goin',0,0.833,0.918,0,-5.601,1,0.0914
spotify:track:5dMq8Gjcp66z5lnlTSpydh,808,TV Noise,40,"['dutch edm', 'dutch house', 'electro house', 'progressive electro house']",808,21,0.73,0.969,1,-4.34,1,0.118
spotify:track:4Pmx23AoMmHQFOkYoqQ252,Same Things,Dropgun,45,"['dutch house', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'russian edm', 'sky room']",Same Things,0,0.547,0.875,9,-2.378,1,0.122
spotify:track:6ogrQMdCS6issOr0ffcNxJ,Northern Lights,Third Party,44,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",TOGETHER,0,0.484,0.862,5,-5.107,0,0.0492
spotify:track:2WkcPhlYkixjsTC8nA2a0u,Soldier - Mix Cut,Maddix,64,['big room'],The Sound Of Revealed 2018 (Mixed by Maddix),0,0.641,0.912,10,-2.856,0,0.222
spotify:track:46kegqLN8m145z3Truv1fk,Turn It Up - Dropgun Remix,Armin van Buuren,73,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Turn It Up (Remixes),13,0.603,0.86,0,-4.146,0,0.0564
spotify:track:02q7qbOYbE89NMFEtOklcc,Unity,Dimitri Vegas & Like Mike,69,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Unity,53,0.65,0.912,10,-4.588,0,0.0406
spotify:track:6AE0G24YXnDyEgE4L0efpB,Tremor - Sensation 2014 Anthem,Dimitri Vegas & Like Mike,69,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Gold Skies,59,0.631,0.939,6,-4.21,0,0.0363
spotify:track:0GiUS6kLnlC5rboaYjalHR,Your Body - Martin Garrix Remix,Christina Aguilera,76,"['dance pop', 'pop']",Lotus (Deluxe Version),30,0.709,0.834,6,-5.847,1,0.101
spotify:track:0XqgWTuOK0I749qo2GfGKW,Keygen - Original Mix,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Keygen,0,0.517,0.576,0,-8.645,0,0.0689
spotify:track:3tka6vtNbu9C2xsbthEkNG,Hold On & Believe (feat. The Federal Empire),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Seven,44,0.552,0.759,4,-4.946,1,0.0389
spotify:track:3G94lNH9BlS5a2WpfwJ1E6,Make up Your Mind,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Seven,38,0.688,0.887,7,-3.68,1,0.158
spotify:track:0r5EDdtVbAhXW988ZsLQnd,Set Me Free,Dillon Francis,63,"['brostep', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house', 'slap house']",Set Me Free,35,0.719,0.718,8,-4.443,0,0.0429
spotify:track:135TYaJ0WsivC2Zk7MEX4Y,Project T - Martin Garrix Remix,Dimitri Vegas & Like Mike,69,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Project T (Martin Garrix Remix),0,0.561,0.725,9,-7.212,0,0.042
spotify:track:6RH49kOurGNl02pT2iKOOp,We Did It,AREA21,49,[],We Did It,44,0.576,0.733,7,-5.278,0,0.0288
spotify:track:27YP211Rr8RezhiFVDLFI8,Waiting For Tomorrow (feat. Mike Shinoda),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",BYLAW EP,45,0.507,0.887,5,-4.084,0,0.141
spotify:track:5L1tWSzpILo1JRhMeR5UZ6,Welcome,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Seven,36,0.689,0.962,1,-6.555,0,0.136
spotify:track:6lBQ0SMCrJ7zy1LSCuXqwV,Lions in the Wild,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Lions in the Wild,55,0.504,0.847,7,-6.81,0,0.0442
spotify:track:0MyfJah9XRKoF68chrxVmZ,Bouncybob (feat. Justin Mylo & Mesto),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Bouncybob (feat. Justin Mylo & Mesto),0,0.73,0.896,9,-7.863,0,0.0692
spotify:track:79IZKAygtVmTcVnJ2mlaIS,Oops,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Oops,0,0.618,0.535,1,-6.941,1,0.0421
spotify:track:3m3OwRXheUtBRKmcVNUsFo,Helicopter - Original Edit,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Helicopter,0,0.601,0.962,3,-4.52,1,0.0427
spotify:track:4a44Q09IDiwTP2wu7xYmeA,Happy,AREA21,49,[],Happy,38,0.654,0.544,8,-7.367,1,0.269
spotify:track:22SXyL6pUjwIvGWvgGjLov,Can't Feel My Face - Martin Garrix Remix,The Weeknd,94,"['canadian contemporary r&b', 'canadian pop', 'pop']",Can't Feel My Face (Martin Garrix Remix),53,0.608,0.722,9,-5.55,0,0.107
spotify:track:4cBSVGEHvZCPGKq2UnB26P,Access,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",BYLAW EP,39,0.726,0.752,7,-7.401,0,0.0931
spotify:track:5M9jOReAKGZ2AttVefFjTY,Don't Look Down (feat. Usher),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Don't Look Down (feat. Usher),65,0.575,0.831,0,-5.972,1,0.0356
spotify:track:0HT6YGHjXKNvnTjGGtur3j,Spotless,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Seven,44,0.517,0.828,8,-5.648,0,0.0482
spotify:track:0Y2QWrhPh6ATyaWYT0QLIR,WIEE (feat. Mesto),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Seven,42,0.52,0.835,1,-7.775,1,0.0544
spotify:track:6Gw2dHX6FsQcIuiWxe0vWk,Boomerang,Brooks,55,"['dutch house', 'edm', 'electro house', 'future house', 'pop dance', 'pop edm', 'progressive electro house']",Boomerang,50,0.652,0.951,9,-3.083,0,0.0556
spotify:track:20hsdn8oITBsuWNLhzr5eh,Byte,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Byte,52,0.597,0.931,7,-4.026,0,0.0329
spotify:track:5UHrKSQhNs96msAx8LPVwS,Breach (Walk Alone),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",BYLAW EP,42,0.738,0.953,1,-4.781,1,0.216
spotify:track:5EwwwdsQfKI8ZnFG93j5Zu,Forever,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Forever,56,0.45,0.898,8,-3.604,0,0.0395
spotify:track:1PYsy4cGp3egbeaQDjIGIa,Yottabyte,Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",BYLAW EP,46,0.634,0.632,5,-4.52,0,0.0313
spotify:track:4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",High On Life (feat. Bonn),72,0.414,0.486,6,-6.431,0,0.0311
spotify:track:1ahVFh0ViDZr8LvkEVlq3B,No Sleep (feat. Bonn),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",No Sleep (feat. Bonn),62,0.44,0.635,11,-6.385,1,0.0326
spotify:track:0OlnLZY4cmQzT6ZGttvWBM,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",So Far Away (feat. Jamie Scott & Romy Dya),67,0.526,0.52,6,-7.985,0,0.0569
spotify:track:18KjYhghq6K3ZmfcewWDp6,Mistaken (feat. Alex Aris),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Mistaken (feat. Alex Aris),51,0.424,0.694,6,-4.912,0,0.0386
spotify:track:7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),74,0.661,0.723,5,-6.976,0,0.0566
spotify:track:5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",These Are The Times (feat. JRM),52,0.687,0.707,4,-6.19,1,0.0328
spotify:track:4aTtHoSBB0CuQGA6vXBNyp,Home (feat. Bonn),Martin Garrix,75,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Home (feat. Bonn),52,0.466,0.612,8,-4.855,0,0.0307
spotify:track:3x17za8psDmjnnRPm6vSPC,King of the World,WAR*HALL,42,"['bossbeat', 'rebel blues']",King of the World,49,0.617,0.735,0,-6.609,1,0.0634
spotify:track:7K0WZ75nHqj450OYd3ZywF,I'm Dangerous,The EverLove,44,"['bossbeat', 'rebel blues']",Walk Through Fire,62,0.691,0.841,8,-7.026,0,0.0436
spotify:track:1kd5qplldnxu16qcZXS3Yk,For the Glory,All Good Things,51,['rebel blues'],Machines,56,0.485,0.892,2,-3.586,0,0.0809
spotify:track:1Bs4W0jOXzBVm56NQdk3J4,They Don't Care About Us,Matty Carter + Ariel,35,[],They Don't Care About Us,55,0.459,0.76,2,-5.616,1,0.37
spotify:track:4Wj52fsynPssW52HDQuzrt,Eye Of The Storm,Watt White,48,['rebel blues'],Eye Of The Storm,51,0.534,0.942,2,-4.15,0,0.0677
spotify:track:2qzl10bAolDzYE505AWfIV,Only One King,Tommee Profitt,62,"['anthem worship', 'bossbeat']",Cinematic Songs (Vol. 3),59,0.683,0.933,2,-4.666,1,0.131
spotify:track:2F0V2ZtysDji16KdnRYnno,Street Fight,Adam Jensen,54,"['modern alternative rock', 'rebel blues']",Street Fight,59,0.716,0.738,1,-6.347,1,0.0406
spotify:track:6PR0vTTgkUpPIKiR4W9JRf,Living Legend,Club Danger,42,['bossbeat'],Living Legend,57,0.49,0.865,5,-6.858,1,0.0636
spotify:track:6PR0vTTgkUpPIKiR4W9JRf,Living Legend,Club Danger,42,['bossbeat'],Living Legend,57,0.49,0.865,5,-6.858,1,0.0636
spotify:track:2GJ1xx5ZoeIJYbQKLSpoZ3,Finish Line,Skillet,72,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'post-grunge']",Victorious,65,0.53,0.803,5,-5.031,0,0.0386
spotify:track:3SMRRDZmFDjA3Q4nHdMfmT,Heroes,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Rare Breed,57,0.517,0.714,5,-4.529,0,0.0389
spotify:track:5MwHFyLLnI45oiikrAqO8A,Gladiator,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Modern Alchemy,60,0.54,0.78,9,-5.872,1,0.0417
spotify:track:0HoxJw3Gt3w4psA1cC3Yn7,The Hunter,Adam Jensen,54,"['modern alternative rock', 'rebel blues']",The Hunter,57,0.527,0.762,4,-3.36,0,0.0778
spotify:track:51kOTP0psnobTqIcJ30QMP,Appetite for Destruction,Vo Williams,46,['bossbeat'],Appetite for Destruction,52,0.726,0.797,0,-7.205,1,0.0939
spotify:track:0lbFjSn5V2vkd3kjTgwIPH,Thunder,Solence,52,[],Deafening,50,0.694,0.765,5,-5.773,0,0.0613
spotify:track:2cppGOIz0cuDnKoGzrDsJQ,The Fear,The Score,67,"['modern alternative rock', 'pov: indie']",Pressure,61,0.498,0.628,7,-5.709,0,0.0317
spotify:track:3bbaEFRarxu30UBAWNTbal,Another Level,Oh The Larceny,54,"['bossbeat', 'rebel blues']",Blood Is Rebel,61,0.658,0.778,10,-5.575,0,0.06
spotify:track:11sgWI7fKsgitRpWGcFIR4,Wolves,KAAZE,53,"['big room', 'dutch house', 'progressive electro house', 'sky room']",Wolves,45,0.562,0.727,11,-6.391,0,0.0504
spotify:track:7uCBGNn991AM68fR4tSDco,Born For This,The Score,67,"['modern alternative rock', 'pov: indie']",Carry On,68,0.411,0.675,5,-6.251,0,0.0591
spotify:track:4sVGVELetDHBCYnnp7v7gd,The One to Survive,Hidden Citizens,48,['epicore'],Obsidian,47,0.473,0.792,1,-3.072,1,0.0334
spotify:track:5whywBjgTnIsnMybjpgHpx,Jericho,Celldweller,52,"['future rock', 'industrial metal', 'industrial rock']",End of an Empire (Deluxe Edition),49,0.423,0.867,0,-5.153,1,0.138
spotify:track:2jliyCiGz19fl2SgCfK4T2,Lone Wolf,Egzod,63,[],Lone Wolf,55,0.515,0.92,5,-2.665,0,0.076
spotify:track:5pvLX5G9f8zpvNFwZUNdTO,The New Legends,Gold Coin,24,['bossbeat'],The New Legends,44,0.738,0.953,7,-3.926,1,0.0571
spotify:track:3xSyhYmk0s4ySQcluJWxp9,No Glory,Skan,48,['traprun'],No Glory,60,0.455,0.834,4,-4.751,0,0.106
spotify:track:4Q67GsbE1u9d2hawXVlsLm,I'm Back,Royal Deluxe,49,['rebel blues'],Uprising,49,0.691,0.816,2,-4.917,1,0.115
spotify:track:6hKpIzJWHQduwojjkWG8zt,Ready Set Let's Go,Sam Tinnesz,63,"['alt z', 'bossbeat', 'rebel blues']",Ready Set Let's Go,54,0.445,0.67,11,-4.973,1,0.0328
spotify:track:2HPSNkS9SIdgqvIqZ1tD7p,Anubis,Brandberg,18,[],Anubis,36,0.624,0.922,11,-4.171,0,0.0529
spotify:track:6TyqP40vy0fskupWaEc4u5,Hustler,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Golden Age,54,0.575,0.857,11,-4.287,1,0.0456
spotify:track:4Y4ldFPbe39m81tRLOcIWd,Head Up,The Score,67,"['modern alternative rock', 'pov: indie']",Metamorph,60,0.596,0.638,9,-5.849,1,0.0557
spotify:track:4Y4ldFPbe39m81tRLOcIWd,Head Up,The Score,67,"['modern alternative rock', 'pov: indie']",Metamorph,60,0.596,0.638,9,-5.849,1,0.0557
spotify:track:7DC182rDAqrFq70r1jI4gw,I'm Not Afraid,Tommee Profitt,62,"['anthem worship', 'bossbeat']",Cinematic Songs (Vol. 1),45,0.612,0.782,10,-5.465,1,0.0514
spotify:track:3zGZphg2lOe868yRIhLZNE,Crazy Train,Joseph William Morgan,40,['epicore'],Rediscover,42,0.588,0.526,7,-9.053,1,0.0504
spotify:track:6Y8BMJXyRWVpxzQt3WDEmb,Born Ready,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Golden Age,52,0.432,0.867,2,-4.466,0,0.0656
spotify:track:42fsoJkC37OH5zrFjgCExn,Kingdom,JAXSON GAMBLE,45,"['bossbeat', 'rebel blues']",Kingdom,43,0.462,0.956,11,-3.035,0,0.311
spotify:track:5BGvzaXTanA7n6nxf8FVO8,Ragnar Lothbrok (Path to Valhalla),DEZZMO,26,[],Ragnar Lothbrok (Path to Valhalla),45,0.659,0.748,0,-6.404,1,0.2
spotify:track:6UegWjbY3L1imrs1Psygx1,This Is It,Oh The Larceny,54,"['bossbeat', 'rebel blues']",Blood Is Rebel,61,0.73,0.8,1,-4.779,1,0.042
spotify:track:332qxOWar5n9S2vnlIz2QW,Reckless,JAXSON GAMBLE,45,"['bossbeat', 'rebel blues']",GOLDBLOODED,49,0.704,0.742,4,-3.389,1,0.0574
spotify:track:3Vn7X3M0ZY4rnb6BVFreW4,Chosen Ones,Mountains vs. Machines,38,"['bossbeat', 'rebel blues']",Emerge,52,0.436,0.822,5,-2.967,1,0.0314
spotify:track:6rrKbzJGGDlSZgLphopS49,Unstoppable,The Score,67,"['modern alternative rock', 'pov: indie']",ATLAS,72,0.485,0.843,1,-3.993,0,0.0467
spotify:track:11bUZ8mwMv1cuHwRjXNGnL,Toss a Coin To Your Witcher,Dvbber Dvn,17,[],Toss a Coin To Your Witcher,33,0.516,0.79,0,-6.325,1,0.0394
spotify:track:0yqrhHrcWLMjBylHReDN5u,Legends Are Made,Sam Tinnesz,63,"['alt z', 'bossbeat', 'rebel blues']",Babel,69,0.553,0.89,0,-4.879,1,0.0413
spotify:track:05GGSWJNLbhlQE3T0ZWybJ,Helios - Burn Me to the Sky,Alpine Universe,50,[],The Alpine Universe,47,0.58,0.893,10,-4.34,0,0.14
spotify:track:38oKZYp7GYisfrhWFAlTkV,Let It Begin,SAYSH,40,['bossbeat'],Let It Begin,53,0.663,0.775,11,-6.547,0,0.0638
spotify:track:3q00NAWwsrNRi17LdPV6wb,Passion,Maestro Chives,62,[],Passion,46,0.547,0.898,9,-4.944,0,0.053
spotify:track:4TznzeF3VmoslYTy6Ppr2n,Rule The World,Valley Of Wolves,43,"['bossbeat', 'rebel blues']",Out For Blood,48,0.615,0.849,11,-2.827,0,0.0694
spotify:track:6hTFN4elhqitfZKhfERZU5,Paint It Black - Epic Trailer Version,Hidden Citizens,48,['epicore'],Reawakenings Vol. 2,53,0.435,0.631,11,-5.458,0,0.0451
spotify:track:0jq67EzN7yPhHvny1NyUpr,We Are Brothers (Strong Viking anthem 2018),by RAVEN,21,[],We Are Brothers (Strong Viking anthem 2018),35,0.599,0.778,11,-6.31,0,0.102
spotify:track:5l7vWgnWtg7RmtrafJGBTQ,Don't Stop the Devil,Dead Posey,37,"['modern alternative rock', 'rebel blues']",Freak Show - EP,52,0.508,0.824,11,-3.626,0,0.0509
spotify:track:0FNLnZRNWEIbGsb8jkU2lv,Champion,Barns Courtney,60,['modern alternative rock'],The Attractions Of Youth,60,0.54,0.739,4,-6.474,0,0.0636
spotify:track:1QAH5HMnoDt76yBNpLUsHo,Bloodshot,Sam Tinnesz,63,"['alt z', 'bossbeat', 'rebel blues']",Warplanes,57,0.671,0.762,6,-4.028,1,0.0511
spotify:track:50eNAKjLqvLCTMWjMSL50A,Monster,Willyecho,43,['bossbeat'],Monster,56,0.572,0.698,4,-6.102,0,0.0742
spotify:track:19Y2yyOQZ5g3LpNqYnJ3wq,Bad,Royal Deluxe,49,['rebel blues'],Savages,56,0.561,0.624,8,-7.44,0,0.0393
spotify:track:0MGj6tuctit01qdem5yebA,Shadow Warrior,Philipp Beesen,29,['epicore'],Memories,45,0.638,0.811,9,-5.952,1,0.0329
spotify:track:57TZzPubyP8TGu35uVFrge,The Me In Me,Watt White,48,['rebel blues'],The Me In Me,36,0.492,0.931,4,-4.699,0,0.111
spotify:track:65ROxNp6gziKQtDGb34LFj,The Grinch,Will Prime,28,['deep pop edm'],The Grinch,24,0.408,0.649,8,-7.791,0,0.098
spotify:track:5Q0A4lVCepioAYy5J5YWJ0,Für Elise Nightmare,We Are One,28,[],Für Elise Nightmare,39,0.438,0.785,2,-9.878,0,0.0307
spotify:track:0RIDiwHM3SAJGut5HTc2ju,Walk,Saint Chaos,51,['bossbeat'],Seeing Red,55,0.699,0.883,10,-3.818,0,0.0684
spotify:track:1a44ilIQCpMC8ztNGUV4uP,We Will Rock You (feat. the Triple Killers),J2,36,['rebel blues'],"The Iconic Series, Vol. 6",31,0.423,0.785,1,-7.79,1,0.087
spotify:track:3hgESJrxlX103Q78BrEAfr,New Kings,Sleeping Wolf,44,"['bossbeat', 'indie poptimism']",The Silent Ones,58,0.558,0.817,4,-3.619,1,0.0481
spotify:track:0SsoukHH0gmIcU3Vq2QzpF,Rule the World - Generdyn Remix,Zayde Wølf,54,"['bossbeat', 'modern alternative rock', 'rebel blues']",Modern Alchemy (Deluxe),34,0.446,0.868,4,-5.133,0,0.0631
spotify:track:6CqumYhMhYE4pqElNQl4yW,Legends Never Die,Solence,52,[],Legends Never Die,49,0.456,0.952,2,-5.075,0,0.086
spotify:track:3f4fc8c8unrQeKecmUPEDR,Warriors,League of Legends,75,"['speedrun', 'video game music']",Warriors,69,0.14,0.478,1,-10.145,0,0.0484
spotify:track:12BLxnImncdpwazDacdFz9,Ready to Redo,WNRO,28,[],Ready to Redo,34,0.55,0.927,7,-5.798,1,0.0396
spotify:track:3mNFoKDPM2hzPuJeZ9ziht,The Rising,Dallas Stars,27,['rebel blues'],The Rising,47,0.542,0.863,8,-5.006,0,0.0473
spotify:track:47SXA5UrA1JvhOHSqU0szK,More Power,7kingZ,37,['bossbeat'],REIGN,42,0.662,0.893,2,-5.246,1,0.0579
spotify:track:10ofpKhJZ2Wlh19ngsDO7K,Play with Fire,WAR*HALL,42,"['bossbeat', 'rebel blues']",King of the World,45,0.527,0.87,11,-5.249,0,0.0579
spotify:track:6jmPk6xf7LlxUt6OLTGdfS,Solo,Prismo,49,['bass trap'],Solo,60,0.442,0.847,10,-4.111,0,0.107
spotify:track:1cjLl16YD36GTgppTqNQQT,Cubeponk,Cjbeards,41,['dark r&b'],Cubeponk,29,0.514,0.759,4,-5.992,0,0.0537
spotify:track:7qHL8RVFT06qsIr3C2m08x,Sail,Jack Trammell,23,['epicore'],The Rekreation,29,0.482,0.886,3,-6.065,0,0.0642
spotify:track:6L9p64RiacvHRBQlKFRkho,You're Gonna Know My Name,Watt White,48,['rebel blues'],Eye of the Storm,38,0.537,0.878,5,-7.861,1,0.0926
spotify:track:33RyISdNuKSUcEUwYYXrtc,Dancing With Monsters,Eon,26,[],Music Inspired By The Witcher 3: Wild Hunt,37,0.498,0.443,10,-15.061,1,0.0334
spotify:track:6OkrRA7ItTfzuCUkHGmVm1,Signals - Christian Reindl Remix,KDrew,38,"['brostep', 'electro house']",Signals (Christian Reindl Remix),34,0.558,0.867,4,-7.193,0,0.0775
spotify:track:2lJtfvPM6z4REAi2eHkPRK,Animal,Jim Yosef,53,['gaming edm'],Animal,55,0.532,0.713,11,-6.957,0,0.0494
spotify:track:0i8JFpqe9cKwnrcvoNgl1L,Feel Invincible,Skillet,72,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'post-grunge']",Unleashed,73,0.603,0.886,5,-3.777,0,0.0837
spotify:track:0nUPC3yu0x17u82CvpdJec,Black Warrior,Universal Production Music,36,[],Swagger & Attitude 3,31,0.532,0.483,5,-12.924,0,0.036
spotify:track:5xf565jeHEw6M62l1PcGFF,Bring the Thunder,Artizan,34,[],Bring the Thunder,50,0.485,0.883,0,-7.339,1,0.0575
spotify:track:3G0dXighQCrc36hTrkzJpi,Utopia,The Sidh,45,['medieval rock'],Nigredo,44,0.44,0.843,5,-6.06,0,0.0532
spotify:track:07NS8RzhH1OaKvt1L2my37,Rise or Fall,Hidden Citizens,48,['epicore'],Obsidian,37,0.587,0.872,6,-5.738,0,0.125
spotify:track:2i9oROCbEKPuwxmLqYXBZK,Machines,All Good Things,51,['rebel blues'],Machines,40,0.451,0.954,0,-3.714,1,0.122
spotify:track:3LVnspOfiC09yIaHCFJ1jd,Soldiers,FJØRA,38,"['bossbeat', 'dark pop']",Soldiers,45,0.568,0.59,7,-7.87,0,0.0355
spotify:track:3LVnspOfiC09yIaHCFJ1jd,Soldiers,FJØRA,38,"['bossbeat', 'dark pop']",Soldiers,45,0.568,0.59,7,-7.87,0,0.0355
spotify:track:5Ya5YxjVzdLJW58bKEa4PT,Giants,Neoni,67,['dark r&b'],Giants,47,0.616,0.681,2,-8.83,1,0.05
spotify:track:5Tfzj6zx7JGNJSJRg4h10M,This is SPARTA !!!,SAMMY & LESEN,38,[],This is SPARTA !!!,34,0.763,0.779,1,-7.107,1,0.0651
spotify:track:5Tfzj6zx7JGNJSJRg4h10M,This is SPARTA !!!,SAMMY & LESEN,38,[],This is SPARTA !!!,34,0.763,0.779,1,-7.107,1,0.0651
spotify:track:60vdkAHBgH6NCW5sZYvLAn,Seven Nation Army,Future Royalty,37,['bossbeat'],Seven Nation Army,37,0.555,0.468,1,-10.264,0,0.0319
spotify:track:25EFV32bdkJ1K9cuODEZmp,Stronger (feat. Black Violin),The Phantoms,42,"['bossbeat', 'modern alternative rock', 'modern hard rock', 'rebel blues']",Stronger (feat. Black Violin),38,0.55,0.742,7,-4.23,1,0.0993
spotify:track:25EFV32bdkJ1K9cuODEZmp,Stronger (feat. Black Violin),The Phantoms,42,"['bossbeat', 'modern alternative rock', 'modern hard rock', 'rebel blues']",Stronger (feat. Black Violin),38,0.55,0.742,7,-4.23,1,0.0993
spotify:track:5qvSccL0sc0QypKKrDPHAU,Chosen One,Valley Of Wolves,43,"['bossbeat', 'rebel blues']",Out For Blood,44,0.63,0.747,2,-2.971,1,0.0483
spotify:track:274tSPavv09i163nBnYrCU,Kicks,Barns Courtney,60,['modern alternative rock'],The Attractions Of Youth,59,0.64,0.83,10,-5.43,0,0.0652
spotify:track:2Hdz3K7Nj21JyKdgtOvGIY,The Evil Folk,KAAZE,53,"['big room', 'dutch house', 'progressive electro house', 'sky room']",The Evil Folk,53,0.486,0.875,2,-3.426,1,0.079
spotify:track:2Hdz3K7Nj21JyKdgtOvGIY,The Evil Folk,KAAZE,53,"['big room', 'dutch house', 'progressive electro house', 'sky room']",The Evil Folk,53,0.486,0.875,2,-3.426,1,0.079
spotify:track:424GDxARRXRaZ7Mla9EDI2,The Mystic,Adam Jensen,54,"['modern alternative rock', 'rebel blues']",The Mystic,65,0.556,0.72,4,-5.132,0,0.0415
spotify:track:41Oi1WRiiMCA9FM2OVNHUa,The Final Countdown,Damned Anthem,38,['epicore'],Uncovered,44,0.431,0.86,4,-7.243,0,0.0781
spotify:track:7zoG2DEcoel1dwmvusWZlT,Voices,Hidden Citizens,48,['epicore'],Exhaurio,42,0.602,0.874,11,-2.518,0,0.126
spotify:track:5qIswLybSuwnkcKHYsclPN,Tomorrow We Fight,Tommee Profitt,62,"['anthem worship', 'bossbeat']",Cinematic Songs (Vol. 2),48,0.534,0.501,3,-4.805,0,0.0354
spotify:track:5XPTcautljoAYx9kcUHYp2,Wild Thing,JAXSON GAMBLE,45,"['bossbeat', 'rebel blues']",GOLDBLOODED,47,0.677,0.839,2,-6.231,1,0.0813
spotify:track:6chcWM55lLftTDiOg7zyWm,Take It All,Valley Of Wolves,43,"['bossbeat', 'rebel blues']",Take It All,43,0.608,0.75,1,-4.645,1,0.0314
